"","V1","V2","V3","V4","V5"
"1",-0.0038593553353802,-0.00465413811637262,0.00392902586580387,0.00100947689056101,-0.00342402474352547
"2",0.00432515114536397,0.0023137729113668,0.000589546653567653,-0.00143140800723944,0.00590928124723972
"3",-0.00851273202663109,0.00587436923293801,0.0230912300135783,0.0178188754623426,0.0114468974277155
"4",0.00551061138411371,0.00169715448312472,-0.00517105539965374,-0.00306968889560083,-0.0025072181493412
"5",0.00475618850905916,0.00177922040586878,-0.00473379701949728,-0.0103535043628182,-0.00351953074197788
"6",0.00326342937650234,0.000177904841097315,0.00312895693687953,0.0252051105479686,-0.00151782884565027
"7",0.00818493017351814,0.00778214259710811,-0.000949551209734883,0.00125592427720306,0.0114555734804816
"8",0.00352235426355888,0.0136050525110926,0.0203317971964727,-0.00467947326885761,-0.0020928716480708
"9",0.00294794564198644,0.00407460708738463,0.000883809140213063,0.0157859224747188,-0.00177715776202119
"10",0.00176024121801226,-0.00344144677687189,-0.00154052328536279,0.000757076846019618,0.000140815161334304
"11",-0.00309286219273004,-0.00202936772155593,-0.000354067010485292,-0.00113149236548274,0.000591678119921235
"12",0.0120421303871207,0.010480650548308,-0.0253449011163873,0.00463471767547973,0.0142750311138588
"13",0.006527359248518,0.00362300883020204,-0.00090959672941516,0.0231338893542222,0.00596232564226346
"14",-0.00762180264280419,0.00245426986810808,-0.00187890464546585,-0.00101010836413633,0.00865345836350626
"15",5.98370576271704e-05,-0.00191529571400806,0.00169070388458833,-0.000766190481945123,-0.000845770664867783
"16",-0.00246038454587172,-0.00539818921072271,0.00118240774708059,5.15913123596851e-05,-0.00501391488699894
"17",-0.000400702667890362,0.0122307957743417,-0.00919296252338082,-0.00155913471694055,0.0129544424732468
"18",-0.0101351719867072,-0.0045155654650347,-0.00202006844552404,-0.00696593570492366,-0.00289307921625862
"19",-0.041155783104727,0.0232182049891724,0.0175180625260242,-0.0272505040717864,0.0394765808155266
"20",0.0107750987043622,0.000360514901995861,0.00485693652848149,0.0287913369322258,-0.00335948154283269
"21",0.0214980405930931,0.00817654371982392,-0.0223670754987393,0.0124654106464814,0.00101554827108216
"22",-0.000135463267381945,0.00212151717670313,0.00761908466338748,0.0242182299343393,-0.00235741073094674
"23",-0.00239030375294328,-0.00344433857633197,-0.00477317023417254,-0.00269828061076249,-0.00027621499468539
"24",0.00259897099089184,-0.0022160876998187,0.00231078983072793,0.0254939940647468,0.000777236821975148
"25",0.000787600839018715,0.0114343713438803,0.014932464844266,0.00791274312522709,0.00552587388275306
"26",0.0132702851486372,0.00845617701290758,-0.000964650167757446,-0.00330131141700156,0.0014288357739971
"27",-0.00602214059908827,0.0071576020671439,-0.000223335412822749,-0.00778555451441908,0.00156343153051694
"28",0.00193992106116979,0.0093377053290677,0.0142168051728567,-0.00216528782538841,0.00361653007016689
"29",-0.0201147120714791,0.00190795847515699,0.00231292938368125,-0.00194701857118746,0.0186263505371806
"30",0.00240243024931565,-0.00290777631300936,0.00544246659465037,0.0310039232789769,3.30558870046256e-05
"31",0.0121774759417938,0.00558361817151005,-0.0125219074124902,-0.0105877639852385,0.00966697279554466
"32",-0.0213462659253746,0.00627722399201962,-0.0313277719344275,-0.00344544316461594,-0.0109918142818357
"33",0.00431911142074125,0.0128913322031714,-0.00347968803031777,-0.00846585807410704,-0.0028074855891362
"34",0.00297732984139266,-0.00245686144141398,-0.00123068538800692,0.000129938228976632,0.002286124626935
"35",0.0010689204991716,-0.00229129388157373,0.0044702707714096,0.0281676115223129,-0.000567337665887061
"36",-0.00258970134462064,-0.0035864333938992,0.000655478031478338,-0.000641507590136475,0.00198950423605915
"37",-0.00747694333212414,0.0136081590309475,0.0761843499781383,-0.0218748975552361,-0.0190308192234885
"38",0.00300702996136264,-0.00509981015929246,-0.00225622229562041,0.000128826433737245,-0.00428207770447119
"39",-0.00266749152061812,0.0020357720912481,-0.0186339493916308,0.00760435653393846,0.0131374784786418
"40",-0.000169707474357774,-0.00573573067073695,-0.00402600391034195,-0.00291995044413088,-0.00632556701408264
"41",-0.00206746607507402,0.0073808764545035,0.0126460353657545,0.0145538620050717,-0.00567635273136681
"42",-0.00576020655001814,0.0101147583592916,-0.000575201054742574,-0.00356036683645287,0.0145982129150041
"43",0.000729216218426176,-0.00284449902316823,-0.0018797140729608,0.000588882574372984,-0.00302020979492389
"44",0.00214783947841072,0.00337976190965433,-0.00591147376438406,-0.0054726749053817,0.00364841636900317
"45",-0.00390616327430588,-0.00346926257788743,1.38527591185106e-05,-0.00241900311705553,-0.00530968555984447
"46",-4.56887213305616e-05,0.00164370997450305,-0.00212467529674382,-0.00811158475786342,0.00619257861013388
"47",0.00218546360762575,0.00114932364827792,-0.00294070647183786,-0.000830037956120659,0.00146910469744909
"48",-0.0017902363806839,-0.00545838653799564,0.00159906590009277,-0.000290914929447304,-0.000526227276956134
"49",-0.00582402028660955,0.00492200361516753,-0.00202477790182443,-0.00686830196912076,0.000261764494542333
"50",-0.00319007983029686,0.00765008777863784,-0.0096476699612618,-0.00677027749124202,0.0124332308532528
"51",-0.00157699095249012,-0.00314660645771823,8.33207416597968e-05,-0.00756765157980691,-0.0028051937360808
"52",-0.0183497628250871,0.00293559158073822,0.00141391053853437,0.000372239879554737,0.0143870028843346
"53",0.00436493584809929,-0.00361987331504004,0.00210656191956371,-0.0038400280304569,0.00204208706456369
"54",0.00203914105823865,0.00799840259519984,0.00151416218986007,0.0115523676731858,0.0145784055092767
"55",0.0247161533239189,-0.00187050463613264,0.00463788603217793,0.00913933294573154,0.000127650717880721
"56",0.00325213542901237,0.00122757673887529,0.00187871873009575,0.0228222154749791,-0.0016868748415959
"57",0.00917240161538696,0.0139693011894249,-0.00373124994682948,-0.00742369307690488,0.00289817194662767
"58",0.0123197340846525,0.00678761529735909,0.00419565382084369,0.0086078294425001,-0.0312428282540687
"59",0.00246655237350423,0.00109629205618284,0.00236840955592345,0.0229735244303416,-0.00144345130116713
"60",0.00541047340586223,0.00990750842920772,-0.0016252931920065,-0.003755236625228,-0.00437698120309699
"61",0.0162121099741569,0.0131386561668648,0.00859271565376035,0.00160714407614343,-0.00621376910770325
"62",-0.00661451303480645,0.00592923988356263,0.0068881895549461,0.00243766797428468,0.0206857855065904
"63",0.0017636937860566,0.00980794096325335,0.00109997958386678,-0.00165936254390755,0.0104276527562606
"64",0.0243978078378596,8.27658725891803e-06,-0.0182048064350907,0.00302582936128626,-0.00430370048621925
"65",0.0102096929647427,0.011871467742123,0.000243535033693929,0.00232378306438939,0.00609227782759595
"66",-0.0044931424845405,-0.00288711812838618,-0.00129127885846024,-0.00479070834839541,-0.00305022850092462
"67",-0.00427797506634357,-0.00573536003304602,0.00161288916005329,0.000461949554016638,-0.00206535663718744
"68",0.0237401796529328,0.0155252113670666,-0.00169540648008522,-0.00174559888666086,0.00421957286815843
"69",0.0179443728308008,0.00822878314768904,0.00160946325192269,-0.0058246888507383,-0.00283226069775808
"70",0.0038882707115349,-0.00282384543679896,-0.00126337875065446,-0.00065727670548921,0.00392340316807198
"71",-0.00389015455135873,-0.00501850567857243,3.00140274831391e-05,-0.00035069365253434,-0.00316823953739245
"72",-0.0044752520362944,0.00111820431382741,0.00115226219931828,-0.00177113902628466,0.00450507454453069
"73",0.0106832822473691,0.00628235404516073,-0.00352985411552973,-0.00385761543919888,-0.0031571207906329
"74",0.0115678318836654,0.00555932337871653,-0.0218473508649418,-0.0180626406889375,-0.00419307184599076
"75",0.00255317851979244,-0.000289038108567791,0.000740321297401241,0.0136573971721528,-0.00103428236916864
"76",-0.000294894669165605,0.00296374252192953,-0.00816731965948424,-0.00445757687449842,0.00828473662804423
"77",-0.00159827009949149,0.00943374759261679,0.017314849066596,-0.00775192638921884,0.0181101962072354
"78",0.00337510102452648,0.00804851064680911,0.00565997359445903,-0.00634587850108483,0.000884799979884929
"79",3.93869546215816e-05,0.00186264260860011,0.0103594702654406,-0.000300872149712515,0.0083549036396549
"80",-0.00187422604780785,0.0017341484128532,-0.00232015338296257,-0.00312541783467876,0.00730887877740225
"81",0.00380039413722524,0.000546070091344929,-0.00233214812015947,-0.00588981828268026,0.000567069643062758
"82",0.0051766236263371,-0.00155370783680401,-0.00490765060358173,-0.00443838844141633,-0.00746041300020584
"83",-0.00670335629988731,-0.00129387384341862,0.00181486442703883,0.000293399468180935,0.00485910563938135
"84",0.00166324427966699,-0.000106934457895273,0.012901297595884,0.0297249487321221,0.00149292589287971
"85",-0.00222526331488682,-0.00344769717128629,0.00126706225007912,-0.000856145856356452,-0.000652201202435305
"86",0.00209710108187566,0.00829824327717981,0.0116844840728968,0.0149288016532883,-0.00223248010797565
"87",0.000209346510520627,-0.00345849716906166,0.000759148659091649,-0.00207867114976449,-0.00818793139741729
"88",0.00496965317872626,0.010243346706683,0.000828114999698538,-0.00446712425682355,0.0121295626546169
"89",-0.00487509035208294,-0.00768241473115323,-0.00779645206678918,-0.00076958320324977,0.00364322071336118
"90",0.00259235742468174,0.00700092021905331,-0.00979673158991745,-0.0026221230650713,0.012267668780828
"91",-0.0017169495758122,0.00163904092721881,0.0156078529218092,0.0249654477377108,0.00145720089381422
"92",0.00417972272966914,7.55595994179038e-06,0.0051630565409696,-0.00116726610122383,0.00383492928556501
"93",0.0128427855592641,-0.00305894478808579,-0.00391948209564493,0.0251351661324583,-0.00181931609284372
"94",-0.00732139443901558,0.0118695607223136,-0.00844048625637231,-0.0068921281082376,0.016723823783226
"95",-0.00399978564681133,0.000898282054403057,-0.000812289718990412,-0.00144430648216588,0.00415492180166174
"96",0.00191253319618402,-0.00332694654356084,-0.00246232347070197,-0.00452943590349631,-0.00206348362080007
"97",0.0190965669713022,0.00657276980026366,-0.0256998960944429,0.0150298063335876,0.00975451751662378
"98",-0.0231340517422743,0.0128304112200363,0.00978528212632566,-0.00252749369472869,0.0161803421422742
"99",0.00522764348944141,0.00664159662409806,-0.00313742234806158,-0.00845808480898837,-0.00208653167052836
"100",-0.00153057117037878,-0.0016310489020214,0.00151320871496117,-0.00556386792968721,-0.00974223784027035
"101",0.00322837020483456,-0.00363041232784638,0.00323411013110185,-0.00289747186786246,-0.00541335190141495
"102",-0.00355178450055455,-0.0048095349445474,-0.00234322398579647,-0.0014524606801254,-0.00190119674667384
"103",-0.00354886547718893,-0.0052095540850196,0.00358470376193395,-0.00122834808258768,-0.00135700251029167
"104",-0.00031241124008936,-0.00376034375380303,0.000452784648466385,-0.00243030237816866,-0.00464682009601709
"105",-0.00249019734912411,-0.00299303772035334,-0.000504792998995588,-0.00283349371216757,-0.00126230194060287
"106",-0.0135483515918024,0.00035826299041538,-0.00195688275977538,-0.00513535586775656,0.000134678087212213
"107",-0.00181264655691301,-0.0051597996578479,-0.000623970386482113,-0.00142264003202068,-0.00526853027326695
"108",-0.00303755266939168,-0.00442293479371376,-9.416456127407e-05,-0.0023271801203051,0.000568464118126569
"109",-0.00669280842558135,-0.0054035223981905,0.00202335954080232,-0.000954309234079935,-0.00178217037341437
"110",-0.00163774102201276,-0.00532380791630438,-0.000244903621188544,-0.00151132989432056,-0.00535228744137091
"111",0.00235422645547192,-0.00347957822831845,-0.00125565812321406,-0.0023087774237399,-0.00333327502204595
"112",-0.00278774764332198,-0.00141559492485588,0.00208567696598279,-0.00240096398078242,0.00117293774158122
"113",-3.31396260385324e-05,-0.00437865861004247,-0.00344974915353745,-0.00140429535677781,-2.80623843508564e-06
"114",0.000753813452316811,-0.00389281903272059,0.000251475217322261,-0.00166750596495673,-0.00294209983337766
"115",-0.00176257185297372,-0.00338991534078665,-0.0021937888369066,-0.00225085485384937,-0.00335567717987181
"116",-0.00582729907861733,-0.00458593222151063,0.00326509767801212,-0.00157320102872494,-0.00185660670505587
"117",-0.00174875695300134,-0.00464374908623517,0.000936073071683396,-0.00136176445949452,-0.00366508373535378
"118",0.00189986536588192,-0.00308600462461811,-0.00430528092914608,-0.00268684898519061,-0.00137301074253988
"119",0.00347547614122472,-0.00416986067729357,-0.00608329207321358,-0.00159388159682093,-0.00276125211802548
"120",-0.00246875977493208,-0.00337226569262149,-0.00451459457752813,-0.00338225096655731,-0.00332382127207855
"121",-0.000936566617098369,-0.00361832301070846,0.00218827417457449,-0.00269433421307804,-0.00254695963343622
"122",-0.00481338214719791,-0.000180236778121611,0.00432411995639508,-0.00378039489977121,-0.00273012679868754
"123",-0.00635792259842648,-0.00384610104915516,0.000454761515485087,-0.00201874278849696,-0.0026225593898181
"124",-0.00265763719593116,-0.00432543588970406,0.00185686107714154,-0.00251724219674682,-0.00208802912841746
"125",-0.000291209366889131,-0.00199854050669694,-0.00804226790354979,-0.00227078054572078,-0.000781727713919439
"126",-0.000231474965383647,-0.00438395117044307,-0.000279220514171256,-0.00199799346753389,-0.000989145527556514
"127",-0.00441819366700527,-0.00377461787153632,0.000213052398093867,-0.000571742350748774,-0.00366522927195566
"128",-0.0126694887674811,-0.000229053471502743,-0.00212185796916377,-0.00349572803808549,0.00284158073198175
"129",0.000540468515004506,-0.00614437315015613,-0.00340011043946641,-0.000615111270344292,-0.00119270270443643
"130",-0.00229745781253365,-0.00391635288953943,0.000612916455362612,-0.00142800222439359,-0.00273078118866635
"131",0.00149847395142118,-0.00423320508009928,0.000888672743744407,-0.00164382142728792,-0.00564827543554833
"132",-0.000783232017044956,-0.00262651571986608,-0.000481756506021571,-0.00312158032829264,-0.0075706746934811
"133",-0.00371495256313116,-0.00397031784230659,0.0016880315003435,-0.00208202204465577,-0.00350366259141247
"134",-0.00368306413447099,0.00714614756461913,-0.00716898494631378,-0.0113123655358001,-0.0017921902031614
"135",0.000727563792530971,-0.00439013786844654,-0.000628099568344224,-0.00138293000931425,-0.00105146153862079
